"wingId","batch","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43"
245,2,0,NA,0,0,2,NA,6,6,NA,5,7,6,5,7,7,6,6,6,5,6,NA,6,6,5
246,2,NA,NA,0,0,0,2,5,6,4,6,5,5,NA,5,NA,4,5,5,3,5,4,5,NA,5
247,2,0,0,NA,1,7,NA,NA,6,NA,6,7,6,6,NA,NA,7,NA,NA,NA,6,8,6,7,NA
248,2,0,0,0,0,0,1,5,7,7,7,6,6,7,NA,5,7,NA,7,7,6,6,7,7,7
249,2,0,NA,0,0,0,6,6,NA,NA,6,6,4,5,NA,NA,6,7,NA,6,NA,6,5,6,6
250,2,0,0,0,0,1,NA,7,5,6,NA,6,NA,6,6,4,6,5,5,6,4,7,6,4,5
251,2,0,0,0,0,NA,0,0,0,0,NA,6,4,5,4,3,6,6,NA,NA,5,5,NA,NA,6
252,2,0,NA,0,0,1,5,6,NA,6,7,6,7,5,5,NA,NA,4,4,5,6,6,7,6,7
253,2,0,0,0,NA,NA,0,4,5,6,4,7,NA,5,6,5,NA,5,4,6,6,4,0,0,NA
254,2,NA,0,0,NA,0,4,6,NA,5,4,5,NA,4,5,NA,5,5,5,5,NA,NA,5,5,NA
255,2,0,NA,0,NA,0,5,6,6,7,5,6,6,5,6,5,NA,5,6,4,6,6,5,5,7
256,2,0,NA,NA,0,0,NA,5,NA,6,6,NA,6,NA,NA,NA,6,6,6,5,6,6,6,4,NA
257,2,0,NA,NA,0,NA,0,3,5,6,6,5,6,6,7,6,5,5,6,6,NA,5,4,5,NA
258,2,0,0,0,0,0,4,NA,NA,6,6,6,NA,5,6,6,NA,5,6,7,NA,0,0,NA,0
259,2,NA,0,0,0,0,0,2,NA,6,4,6,7,6,5,8,6,6,NA,NA,7,6,6,7,NA
260,2,0,0,NA,0,1,7,6,NA,7,6,6,7,6,8,NA,6,6,6,6,6,4,7,6,4
261,2,0,NA,0,NA,NA,6,6,5,6,6,7,7,8,6,NA,7,6,6,5,4,4,7,NA,6
262,2,0,NA,0,0,NA,0,0,0,0,0,4,5,5,6,6,5,NA,7,6,5,6,6,5,5
263,2,0,NA,0,0,NA,4,5,NA,NA,5,6,6,6,NA,6,NA,6,6,6,5,NA,5,5,6
264,2,0,0,NA,0,0,5,6,6,2,3,7,6,NA,6,6,6,NA,6,NA,6,5,6,4,6
265,3,NA,0,0,0,NA,7,6,7,4,6,7,NA,5,6,NA,6,7,7,4,5,6,7,6,6
266,3,0,0,0,NA,7,7,7,2,NA,7,6,7,NA,7,7,7,6,NA,4,6,5,5,3,NA
267,3,0,NA,0,0,6,NA,6,6,5,7,5,NA,5,NA,5,5,5,7,4,NA,6,4,NA,5
268,3,0,0,0,0,0,0,0,4,5,5,NA,NA,7,5,6,7,5,6,NA,7,7,5,NA,5
269,3,0,0,0,0,5,5,5,5,NA,NA,6,NA,7,5,NA,NA,NA,6,6,6,NA,4,NA,6
270,3,0,0,NA,0,0,0,0,NA,1,5,7,5,6,6,5,NA,7,6,6,7,6,7,NA,6
271,3,0,0,0,NA,NA,4,6,5,6,4,6,6,6,3,NA,4,3,4,2,4,4,4,3,3
272,3,0,0,0,0,1,NA,NA,4,6,7,5,7,NA,6,NA,6,6,6,NA,6,6,6,NA,6
273,3,0,0,0,0,0,0,4,6,6,NA,5,NA,7,5,NA,6,7,6,7,5,6,6,6,3
274,3,0,0,NA,NA,4,4,NA,6,NA,NA,7,NA,6,5,6,6,5,NA,NA,6,6,NA,4,NA
275,3,NA,NA,0,0,0,0,NA,NA,4,5,NA,5,6,5,7,5,NA,6,5,6,6,NA,NA,5
276,3,0,0,0,0,3,7,7,4,7,6,5,6,5,5,7,6,4,NA,NA,5,5,7,NA,5
277,3,0,0,0,0,1,NA,3,5,7,7,4,NA,NA,1,4,5,6,5,NA,3,7,2,7,6
278,3,0,0,0,NA,1,5,5,5,5,6,7,6,7,6,7,7,6,6,6,6,NA,NA,6,NA
279,3,0,0,0,2,NA,NA,6,NA,6,6,7,4,6,5,7,4,6,5,5,5,6,4,5,4
280,3,0,0,0,0,0,NA,NA,NA,7,5,7,NA,NA,3,NA,5,3,5,4,4,NA,5,7,1
281,3,0,0,0,0,NA,2,NA,NA,4,5,5,6,5,6,NA,6,6,6,6,6,6,5,NA,5
282,4,0,0,0,NA,0,0,0,0,3,5,NA,7,7,NA,6,5,6,6,NA,5,7,6,6,6
283,4,0,0,0,NA,0,0,0,NA,0,5,4,7,NA,NA,6,5,6,6,5,6,6,7,5,5
284,4,0,0,0,NA,NA,0,0,NA,NA,NA,7,5,NA,6,6,6,6,7,6,6,5,6,5,NA
285,4,0,0,0,0,0,0,NA,0,NA,4,NA,5,5,6,NA,5,5,5,5,6,NA,5,NA,5
286,4,0,NA,0,1,4,6,6,6,6,6,5,NA,6,5,6,6,6,4,4,7,6,6,6,6
287,4,NA,0,0,0,2,6,NA,NA,NA,7,4,8,6,NA,5,NA,6,7,6,7,5,6,6,5
288,4,0,NA,1,NA,5,5,6,NA,8,6,6,NA,7,5,6,5,5,5,7,5,3,6,6,5
289,4,0,0,0,0,0,0,0,1,3,4,NA,7,6,2,6,5,5,8,4,6,6,3,NA,5
290,4,0,0,0,0,0,NA,NA,0,NA,5,4,3,NA,7,5,6,6,5,NA,6,6,4,6,NA
291,4,0,0,0,0,NA,0,0,0,NA,5,5,6,5,7,5,6,6,NA,NA,4,6,6,7,6
292,4,0,0,NA,0,0,NA,6,5,5,5,5,7,6,5,4,6,NA,5,6,NA,4,6,4,6
293,4,NA,0,0,0,2,NA,6,3,6,5,6,5,NA,6,6,3,5,NA,NA,5,6,5,5,NA
294,4,NA,NA,0,0,0,NA,0,0,0,NA,6,NA,6,NA,6,NA,6,5,5,5,NA,6,6,6
295,1,0,NA,0,NA,0,0,NA,2,4,NA,NA,NA,5,6,6,4,NA,4,6,6,5,4,6,5
296,1,0,NA,NA,0,2,7,NA,6,5,8,6,NA,6,6,8,7,5,NA,8,6,5,7,7,6
297,1,0,0,NA,0,0,7,6,4,7,7,6,NA,5,6,7,NA,7,NA,NA,6,6,6,5,6
298,1,NA,0,0,0,0,0,4,5,NA,5,6,6,6,NA,4,4,NA,5,5,7,6,4,NA,5
299,1,NA,0,0,NA,0,0,NA,4,5,5,5,NA,5,5,6,5,7,5,7,7,5,7,7,6
300,1,0,NA,0,0,0,NA,3,4,3,6,NA,5,NA,NA,NA,6,NA,4,6,4,6,3,2,2
